reference_variant,source_id,method,scan_id,structure,label,dice,jaccard,hd95_mm,assd_mm,source_voxels,reference_voxels,intersection_voxels,signed_volume_error_pct,abs_volume_error_pct,n_reference_sources
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_inferior_lateral_ventricle,5,0.3795918367346939,0.23425692695214106,4.898979663848877,1.335855484008789,359,131,93,174.04580152671755,174.04580152671755,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebellum_white_matter,7,0.7950803796242495,0.6598617585597171,2.8284270763397217,1.0501842498779297,10841,9811,8210,10.498420140658444,10.498420140658444,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebellum_cortex,8,0.8968653430759531,0.81301529006146,2.0,0.8346128463745117,47041,49716,43389,-5.3805615898302355,5.3805615898302355,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_thalamus,10,0.883687374749499,0.7916128105701565,1.7320507764816284,0.7066324949264526,6113,6362,5512,-3.9138635649166926,3.9138635649166926,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_caudate,11,0.7966368891224382,0.6620087336244541,2.0,0.7411477565765381,2732,2977,2274,-8.229761504870675,8.229761504870675,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_putamen,12,0.5998789346246973,0.42844790315607434,4.123105525970459,1.5614864826202393,2130,4478,1982,-52.43412237606074,52.43412237606074,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_pallidum,13,0.6388239224858002,0.4693176239567992,4.123105525970459,1.4631913900375366,1916,1077,956,77.90157845868151,77.90157845868151,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,third_ventricle,14,0.7295081967213115,0.5741935483870968,1.4142135381698608,0.6546547412872314,1038,670,623,54.92537313432836,54.92537313432836,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,fourth_ventricle,15,0.7895253682487725,0.6522444564629529,1.4142135381698608,0.675347626209259,1780,1275,1206,39.6078431372549,39.6078431372549,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,brain_stem,16,0.8950784652041739,0.8100832837596669,2.0,0.7781683802604675,17231,19282,16341,-10.636863395913288,10.636863395913288,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_hippocampus,17,0.8148727984344423,0.6875825627476883,1.4142135381698608,0.7458564043045044,4014,3651,3123,9.942481511914544,9.942481511914544,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_amygdala,18,0.8236101578586136,0.7001166861143524,1.4142135381698608,0.6814568042755127,1485,1429,1200,3.918824352694192,3.918824352694192,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,csf,24,0.009797326706816186,0.0049227783874918486,65.0076904296875,50.57133102416992,966,125395,619,-99.22963435543683,99.22963435543683,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_accumbens_area,26,0.7255639097744361,0.5693215339233039,1.4142135381698608,0.6695740222930908,499,565,386,-11.68141592920354,11.68141592920354,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_ventral_dc,28,0.8046780805401496,0.6731894290901755,2.0,0.8502512574195862,4464,3830,3337,16.553524804177545,16.553524804177545,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebral_white_matter,41,0.6226139068725899,0.4520256956122739,20.248456954956055,3.5857160091400146,137748,173954,97035,-20.813548409349597,20.813548409349597,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebral_cortex,42,0.6229605070366594,0.452391169766722,25.079872131347656,4.421990871429443,166192,246717,128613,-32.638610229534244,32.638610229534244,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_lateral_ventricle,43,0.7115331428044621,0.5522323983972525,3.7416574954986572,1.088150143623352,6296,4551,3859,38.343221270050535,38.343221270050535,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_inferior_lateral_ventricle,44,0.574793875147232,0.4033057851239669,3.0,0.9237200021743774,535,314,244,70.38216560509554,70.38216560509554,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebellum_white_matter,46,0.802017530973018,0.6694735120994114,2.4494898319244385,0.9483138918876648,10746,9675,8189,11.069767441860465,11.069767441860465,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebellum_cortex,47,0.8951018904984042,0.810121659907783,2.0,0.8185167908668518,48819,48933,43749,-0.23297161424805346,0.23297161424805346,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_thalamus,49,0.9032006245120999,0.8234875444839858,1.4142135381698608,0.6145870089530945,6454,6356,5785,1.5418502202643172,1.5418502202643172,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_caudate,50,0.7381288199341796,0.5849478390461997,3.0,0.9723082780838013,3291,3090,2355,6.5048543689320395,6.5048543689320395,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_putamen,51,0.8153569594247561,0.6882722740082375,2.2360680103302,0.8200119137763977,3565,4223,3175,-15.581340279422212,15.581340279422212,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_pallidum,52,0.7000379218809253,0.5385064177362894,2.4494898319244385,1.1063332557678223,1438,1199,923,19.93327773144287,19.93327773144287,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_hippocampus,53,0.8293977923711052,0.7085223203628551,1.4142135381698608,0.6494219303131104,3663,3494,2968,4.836863194046938,4.836863194046938,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_amygdala,54,0.8578215134034611,0.7510398098633393,1.4142135381698608,0.5595671534538269,1486,1461,1264,1.7111567419575633,1.7111567419575633,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_accumbens_area,58,0.7224835371589841,0.5655375552282769,1.4142135381698608,0.6940674781799316,440,623,384,-29.373996789727126,29.373996789727126,4
trusted_registered_hard_vote,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_ventral_dc,60,0.799256998805891,0.6656353591160221,2.2360680103302,0.8079215884208679,4095,3442,3012,18.971528181289948,18.971528181289948,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_white_matter,2,0.8952316687963743,0.8103342968032358,1.7320507764816284,0.5737759470939636,203526,172895,168492,17.716533155961713,17.716533155961713,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_cortex,3,0.9057208450153487,0.8276871956206208,1.4142135381698608,0.42275071144104004,248638,247495,224679,0.46182751166690234,0.46182751166690234,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_lateral_ventricle,4,0.8996723996723996,0.8176404912541868,1.0,0.35530975461006165,5058,4710,4394,7.388535031847134,7.388535031847134,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_inferior_lateral_ventricle,5,0.6558441558441559,0.48792270531400966,2.0,0.5470553040504456,177,131,101,35.11450381679389,35.11450381679389,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_white_matter,7,0.8641809728183119,0.7608438951428796,2.0,0.701748251914978,12557,9811,9665,27.98899194781368,27.98899194781368,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_cortex,8,0.9456236465786506,0.896855893543319,1.4142135381698608,0.45722877979278564,50493,49716,47380,1.5628771421675114,1.5628771421675114,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_thalamus,10,0.9336522141644807,0.8755607003328028,1.4142135381698608,0.4461612105369568,6600,6362,6051,3.740961961647281,3.740961961647281,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_caudate,11,0.896787210926587,0.812886888013506,1.4142135381698608,0.4021608829498291,3466,2977,2889,16.425932146456166,16.425932146456166,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_putamen,12,0.9161825726141078,0.8453292496171516,1.4142135381698608,0.45786651968955994,5162,4478,4416,15.274676194729789,15.274676194729789,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_pallidum,13,0.9289914066033469,0.8673986486486487,1.0,0.2716345489025116,1134,1077,1027,5.2924791086350975,5.2924791086350975,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,third_ventricle,14,0.8814935064935064,0.7880986937590712,1.0,0.23633813858032227,562,670,543,-16.119402985074625,16.119402985074625,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,fourth_ventricle,15,0.9249711427472105,0.8604151753758053,1.0,0.21871700882911682,1324,1275,1202,3.8431372549019605,3.8431372549019605,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,brain_stem,16,0.9604200323101777,0.9238539238539238,1.0,0.3505292534828186,20334,19282,19024,5.45586557411057,5.45586557411057,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_hippocampus,17,0.9299363057324841,0.8690476190476191,1.0,0.3096427619457245,3728,3651,3431,2.1090112298000547,2.1090112298000547,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_amygdala,18,0.9245791245791246,0.8597370068879149,1.0,0.3356240391731262,1541,1429,1373,7.837648705388384,7.837648705388384,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,csf,24,0.7794273693906192,0.6385751653316065,2.2360680103302,0.5649178624153137,195964,125395,125238,56.27736353124128,56.27736353124128,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_accumbens_area,26,0.874897792313982,0.7776162790697675,1.4142135381698608,0.3372008800506592,658,565,535,16.460176991150444,16.460176991150444,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_ventral_dc,28,0.9312357269728495,0.8713200379867047,1.0,0.32288479804992676,4052,3830,3670,5.796344647519582,5.796344647519582,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_white_matter,41,0.8991324504892066,0.8167489820994049,1.7320507764816284,0.5443398356437683,203085,173954,169504,16.74638122722099,16.74638122722099,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_cortex,42,0.9132002129066598,0.8402653586720193,1.4142135381698608,0.3927193284034729,249275,246717,226470,1.0368154606289797,1.0368154606289797,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_lateral_ventricle,43,0.8933416823210186,0.8072425499811392,1.0,0.34723275899887085,5031,4551,4280,10.54713249835201,10.54713249835201,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_inferior_lateral_ventricle,44,0.6993670886075949,0.537712895377129,1.4142135381698608,0.45797884464263916,318,314,221,1.2738853503184715,1.2738853503184715,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_white_matter,46,0.8631956252010478,0.7593176489611124,2.2360680103302,0.7295281887054443,12086,9675,9392,24.919896640826874,24.919896640826874,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_cortex,47,0.9418169584144688,0.8900321791240341,1.4142135381698608,0.4871467351913452,49154,48933,46190,0.4516379539370159,0.4516379539370159,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_thalamus,49,0.9288888888888889,0.8672199170124482,1.4142135381698608,0.47752878069877625,6694,6356,6061,5.317809943360604,5.317809943360604,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_caudate,50,0.8935983630517392,0.807661822985469,1.4142135381698608,0.4173603653907776,3752,3090,3057,21.423948220064727,21.423948220064727,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_putamen,51,0.8860732077106346,0.7954501263853782,1.4142135381698608,0.6052269339561462,5011,4223,4091,18.659720577788303,18.659720577788303,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_pallidum,52,0.8750480584390619,0.7778537252221462,1.4142135381698608,0.5186228156089783,1402,1199,1138,16.930775646371977,16.930775646371977,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_hippocampus,53,0.9118741058655222,0.8380226137260058,1.0,0.3658542037010193,3496,3494,3187,0.05724098454493417,0.05724098454493417,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_amygdala,54,0.9070753179002282,0.8299522673031027,1.0,0.3950756788253784,1606,1461,1391,9.924709103353866,9.924709103353866,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_accumbens_area,58,0.880180859080633,0.7860026917900403,1.4142135381698608,0.3475325107574463,704,623,584,13.001605136436597,13.001605136436597,4
trusted_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_ventral_dc,60,0.9196177627880832,0.8511966701352758,1.0,0.33481669425964355,3674,3442,3272,6.74026728646136,6.74026728646136,4
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_white_matter,2,0.8558036817395601,0.7479517877147754,2.0,0.7898298501968384,203526,184986,166245,10.022380072005449,10.022380072005449,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_cortex,3,0.8196728491904849,0.6944454752466898,1.7320507764816284,0.7453705668449402,248638,253638,205851,-1.971313446723283,1.971313446723283,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_lateral_ventricle,4,0.8105525136884022,0.6814529628389688,1.4142135381698608,0.6433832049369812,5058,4987,4071,1.4237016242229796,1.4237016242229796,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_inferior_lateral_ventricle,5,0.3525641025641026,0.2140077821011673,3.7416574954986572,1.1704169511795044,177,135,55,31.11111111111111,31.11111111111111,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_white_matter,7,0.8118714959508766,0.6833196015279754,3.1622776985168457,1.0172792673110962,12557,9917,9123,26.62095391751538,26.62095391751538,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_cortex,8,0.8963199224821851,0.8121193276388711,2.0,0.8411928415298462,50493,48581,44401,3.9356950248039353,3.9356950248039353,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_thalamus,10,0.8962292609351433,0.8119704837387264,1.4142135381698608,0.6851603984832764,6600,6660,5942,-0.9009009009009009,0.9009009009009009,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_caudate,11,0.8382959230416858,0.7216088328075709,1.4142135381698608,0.6250088810920715,3466,3083,2745,12.422964644826468,12.422964644826468,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_putamen,12,0.8723058153721025,0.7735304724125496,1.4142135381698608,0.6687909364700317,5162,4674,4290,10.440735986307232,10.440735986307232,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_pallidum,13,0.8275297009422368,0.705800139762404,1.4142135381698608,0.6184989809989929,1134,1307,1010,-13.236419280795717,13.236419280795717,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,third_ventricle,14,0.6957104557640751,0.5334018499486125,1.4142135381698608,0.6810402274131775,562,930,519,-39.56989247311828,39.56989247311828,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,fourth_ventricle,15,0.8475433526011561,0.735423197492163,1.4142135381698608,0.4488787353038788,1324,1444,1173,-8.310249307479225,8.310249307479225,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,brain_stem,16,0.9011446958907,0.8200758484950315,2.0,0.763729453086853,20334,17580,17083,15.665529010238908,15.665529010238908,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_hippocampus,17,0.8691351423606469,0.7685579196217495,1.4142135381698608,0.5558924078941345,3728,3753,3251,-0.6661337596589395,0.6661337596589395,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_amygdala,18,0.8618107556160653,0.757177033492823,1.4142135381698608,0.5689662098884583,1541,1397,1266,10.307802433786687,10.307802433786687,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,csf,24,0.004918049444687185,0.002465086430819692,65.92420196533203,51.911617279052734,195964,862,484,22633.642691415313,22633.642691415313,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_accumbens_area,26,0.7753796962430056,0.6331592689295039,1.4142135381698608,0.6238151788711548,658,593,485,10.961214165261383,10.961214165261383,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_ventral_dc,28,0.8443144238107352,0.7305745102355272,1.7320507764816284,0.6929464936256409,4052,3810,3319,6.351706036745407,6.351706036745407,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_white_matter,41,0.8612613350464408,0.7563292277263328,2.0,0.7389659881591797,203085,187628,168253,8.238109450615047,8.238109450615047,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_cortex,42,0.8277629251187992,0.706139519774776,1.7320507764816284,0.7206709384918213,249275,254937,208684,-2.22094085989872,2.22094085989872,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_lateral_ventricle,43,0.7734025974025974,0.630526850753854,1.7320507764816284,0.7081939578056335,5031,4594,3722,9.512407488027863,9.512407488027863,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_inferior_lateral_ventricle,44,0.5399698340874811,0.36983471074380164,3.316624879837036,0.9755496978759766,318,345,179,-7.82608695652174,7.82608695652174,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_white_matter,46,0.8232682060390764,0.699622641509434,2.2360680103302,0.8879119157791138,12086,10434,9270,15.83285413072647,15.83285413072647,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_cortex,47,0.8857032315868781,0.7948539892547787,2.2360680103302,0.8878797292709351,49154,49064,43496,0.18343388227621069,0.18343388227621069,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_thalamus,49,0.9007425367479921,0.8194099807003032,1.4142135381698608,0.6667016744613647,6694,6504,5944,2.921279212792128,2.921279212792128,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_caudate,50,0.8334073745002222,0.7143945163747144,1.7320507764816284,0.6501898765563965,3752,3001,2814,25.02499166944352,25.02499166944352,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_putamen,51,0.8525675242873919,0.7430219575735021,2.0,0.758344829082489,5011,4356,3993,15.036730945821855,15.036730945821855,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_pallidum,52,0.8,0.6666666666666666,2.2360680103302,0.788445770740509,1402,1288,1076,8.850931677018634,8.850931677018634,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_hippocampus,53,0.8515074668920822,0.7414131501472031,1.4142135381698608,0.6045248508453369,3496,3602,3022,-2.9428095502498612,2.9428095502498612,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_amygdala,54,0.850702384841555,0.740193291642979,1.4142135381698608,0.5953571796417236,1606,1455,1302,10.378006872852234,10.378006872852234,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_accumbens_area,58,0.75,0.6,1.7320507764816284,0.6776828765869141,704,592,486,18.91891891891892,18.91891891891892,3
trusted_leave_one_source_out_registered_hard_vote,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_ventral_dc,60,0.8312300651782,0.7112007593735169,1.4142135381698608,0.6827118396759033,3674,3537,2997,3.8733389878428044,3.8733389878428044,3
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebral_white_matter,2,0.8654379867647595,0.7627947848323732,2.0,0.6558442115783691,184182,172895,154514,6.528239683044622,6.528239683044622,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebral_cortex,3,0.833067610524594,0.713895353353847,2.0,0.6657609343528748,259926,247495,211358,5.022727731873371,5.022727731873371,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_lateral_ventricle,4,0.713329811586547,0.5543998905159436,2.2360680103302,0.89296555519104,6648,4710,4051,41.146496815286625,41.146496815286625,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_inferior_lateral_ventricle,5,0.4322766570605187,0.2757352941176471,3.316624879837036,1.0559720993041992,216,131,75,64.8854961832061,64.8854961832061,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebellum_white_matter,7,0.8218900430706866,0.6976344086021505,2.4494898319244385,0.8725530505180359,9924,9811,8110,1.1517684231984506,1.1517684231984506,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebellum_cortex,8,0.892931648054976,0.8065731862772266,2.2360680103302,0.8110551238059998,48072,49716,43659,-3.3067825247405267,3.3067825247405267,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_thalamus,10,0.886983632112237,0.7969187675070029,2.0,0.6454457640647888,6468,6362,5690,1.6661427224143353,1.6661427224143353,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_caudate,11,0.8284160210977419,0.7070906021384356,2.0,0.5623199939727783,3090,2977,2513,3.7957675512260667,3.7957675512260667,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_putamen,12,0.8752129471890971,0.7781143506247633,1.7320507764816284,0.5698835253715515,4914,4478,4110,9.736489504242964,9.736489504242964,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_pallidum,13,0.7572106608251187,0.6092831962397179,2.4494898319244385,0.8516125679016113,1662,1077,1037,54.317548746518106,54.317548746518106,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,third_ventricle,14,0.7362045760430687,0.582534611288605,2.0,0.5521301627159119,816,670,547,21.791044776119403,21.791044776119403,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,fourth_ventricle,15,0.7535096310806398,0.6045049764274489,2.0,0.7422685623168945,1788,1275,1154,40.23529411764706,40.23529411764706,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,brain_stem,16,0.8858475376159014,0.7950864603578014,2.2360680103302,0.8135243058204651,16740,19282,15955,-13.183279742765272,13.183279742765272,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_hippocampus,17,0.7827228567677563,0.6430112165660051,2.2360680103302,0.8021609783172607,3966,3651,2981,8.627773212818406,8.627773212818406,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_amygdala,18,0.7779751332149201,0.6366279069767442,2.0,0.7687203288078308,1386,1429,1095,-3.009097270818754,3.009097270818754,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,csf,24,0.008760209043255508,0.004399374240631477,64.8768081665039,50.27652359008789,1086,125395,554,-99.13393675983892,99.13393675983892,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_accumbens_area,26,0.6960865945045795,0.5338441890166028,2.0,0.6934983730316162,636,565,418,12.56637168141593,12.56637168141593,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_ventral_dc,28,0.7966328166755745,0.6620031090384189,2.0,0.7949195504188538,3654,3830,2981,-4.595300261096606,4.595300261096606,4
trusted_registered_hard_vote,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_cerebral_white_matter,41,0.8596841512179378,0.7539000287825003,2.0,0.6764385104179382,191664,173954,157158,10.18085240925762,10.18085240925762,4
